dup_id,source,connector_code,station_id,station_ref,station_name,timeseries_id,timeseries_ref,timeseries_label,pollutant,last_value,last_value_at,distance_m,lat_lon,aurn_uk_air_id,aurn_networks
DUP000522,json,uk_air_sos,7601,8775,Charlton Mackrell,384,4955,Charlton Mackrell-Particulate matter less than 2.5 micro m (aerosol),pm25,10.094,2026-02-19 19:00:00+00,0.000,51.056250 -2.683450,,
DUP000523,aurn,aurn_register,,UKA00538,Warrington,,,,pm25,,,0,53.389225 -2.615593,UKA00538,Automatic Urban and Rural Monitoring Network (AURN)
DUP000523,json,uk_air_sos,2362,785263,Warrington,,,Warrington-Volatile PM2.5,pm25,,,16.741,53.389280 -2.615358,,
DUP000523,json,uk_air_sos,2360,1175,Warrington,275,509,Warrington-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,53.389225 -2.615593,,
DUP000523,json,uk_air_sos,2358,785262,Warrington-Non,,,Warrington-Non-volatile PM2.5,pm25,,,16.741,53.389280 -2.615358,,
DUP000524,aurn,aurn_register,,UKA00546,Eastbourne,,,,pm25,,,0,50.805778 0.271611,UKA00546,Automatic Urban and Rural Monitoring Network (AURN)
DUP000524,json,uk_air_sos,785,785363,Eastbourne,,,Eastbourne-Volatile PM2.5,pm25,,,0.000,50.805778 0.271611,,
DUP000524,json,uk_air_sos,7549,7493,Eastbourne,316,2046,Eastbourne-Particulate matter less than 2.5 micro m (aerosol),pm25,4.434,2026-02-19 19:00:00+00,0.000,50.805778 0.271611,,
DUP000524,json,uk_air_sos,783,869,Eastbourne,372,186,Eastbourne-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,50.805778 0.271611,,
DUP000524,json,uk_air_sos,780,785362,Eastbourne-Non,,,Eastbourne-Non-volatile PM2.5,pm25,,,0.000,50.805778 0.271611,,
DUP000525,aurn,aurn_register,,UKA00549,Norwich Lakenfields,,,,pm25,,,0,52.614823 1.302686,UKA00549,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000525,json,uk_air_sos,1826,1050,Norwich Lakenfields,209,374,Norwich Lakenfields-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,52.614823 1.302686,,
DUP000526,aurn,aurn_register,,UKA00553,Chatham Roadside,,,,pm25,,,0,51.374264 0.547970,UKA00553,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network; UK Urban NO2 Network
DUP000526,json,uk_air_sos,7531,7054,Chatham Roadside,294,2004,Chatham Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,6,2026-02-19 19:00:00+00,0.000,51.374264 0.547970,,
DUP000527,aurn,aurn_register,,UKA00564,Leamington Spa Rugby Road,,,,pm25,,,0,52.294884 -1.542911,UKA00564,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000527,json,uk_air_sos,1263,4031,Leamington Spa Rugby Road,,,Leamington Spa Rugby Road-Volatile PM2.5,pm25,,,0.000,52.294884 -1.542911,,
DUP000527,json,uk_air_sos,7562,7540,Leamington Spa Rugby Road,331,2149,Leamington Spa Rugby Road-Particulate matter less than 2.5 micro m (aerosol),pm25,11.038,2026-02-19 18:00:00+00,0.000,52.294884 -1.542911,,
DUP000527,json,uk_air_sos,1261,971,Leamington Spa Rugby Road,402,292,Leamington Spa Rugby Road-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,52.294884 -1.542911,,
DUP000527,json,uk_air_sos,1259,4028,Leamington Spa Rugby Road-Non,,,Leamington Spa Rugby Road-Non-volatile PM2.5,pm25,,,0.000,52.294884 -1.542911,,
DUP000528,aurn,aurn_register,,UKA00566,Honiton,,,,pm25,,,0,50.792287 -3.196702,UKA00566,Automatic Urban and Rural Monitoring Network (AURN)
DUP000528,json,uk_air_sos,7595,8763,Honiton,378,4908,Honiton-Particulate matter less than 2.5 micro m (aerosol),pm25,-99,2026-02-19 19:00:00+00,0.000,50.792287 -3.196702,,
DUP000529,aurn,aurn_register,,UKA00569,Saltash Callington Road,,,,pm25,,,0,50.411463 -4.227678,UKA00569,Automatic Urban and Rural Monitoring Network (AURN)
DUP000529,json,uk_air_sos,2043,4051,Saltash Callington Road,,,Saltash Callington Road-Volatile PM2.5,pm25,,,0.000,50.411463 -4.227678,,
DUP000529,json,uk_air_sos,2041,1272,Saltash Callington Road,279,438,Saltash Callington Road-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,50.411463 -4.227678,,
DUP000529,json,uk_air_sos,7540,7128,Saltash Callington Road,304,2295,Saltash Callington Road-Particulate matter less than 2.5 micro m (aerosol),pm25,2,2026-02-19 19:00:00+00,0.000,50.411463 -4.227678,,
DUP000529,json,uk_air_sos,2039,4049,Saltash Callington Road-Non,,,Saltash Callington Road-Non-volatile PM2.5,pm25,,,0.000,50.411463 -4.227678,,
DUP000530,aurn,aurn_register,,UKA00572,London Teddington Bushy Park,,,,pm25,,,0,51.425286 -0.345606,UKA00572,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon
DUP000530,json,uk_air_sos,1586,4036,London Teddington Bushy Park,,,London Teddington Bushy Park-Volatile PM2.5,pm25,,,0.000,51.425286 -0.345606,,
DUP000530,json,uk_air_sos,1585,3917,London Teddington Bushy Park,286,491,London Teddington Bushy Park-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,51.425286 -0.345606,,
DUP000530,json,uk_air_sos,7583,7988,London Teddington Bushy Park,358,2347,London Teddington Bushy Park-Particulate matter less than 2.5 micro m (aerosol),pm25,8.962,2026-02-19 19:00:00+00,0.000,51.425286 -0.345606,,
DUP000530,json,uk_air_sos,1583,4037,London Teddington Bushy Park-Non,,,London Teddington Bushy Park-Non-volatile PM2.5,pm25,,,0.000,51.425286 -0.345606,,
DUP000531,aurn,aurn_register,,UKA00573,Leicester University,,,,pm25,,,0,52.619904 -1.127182,UKA00573,Automatic Urban and Rural Monitoring Network (AURN)
DUP000531,json,uk_air_sos,1323,3901,Leicester University,282,296,Leicester University-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,52.619904 -1.127182,,
DUP000531,json,uk_air_sos,7576,7592,Leicester University,346,2153,Leicester University-Particulate matter less than 2.5 micro m (aerosol),pm25,11.793,2026-02-19 19:00:00+00,0.000,52.619904 -1.127182,,
DUP000532,aurn,aurn_register,,UKA00574,Barnstaple A39,,,,pm25,,,0,51.074793 -4.041924,UKA00574,Automatic Urban and Rural Monitoring Network (AURN)
DUP000532,json,uk_air_sos,250,3993,Barnstaple A39,,,Barnstaple A39-Volatile PM2.5,pm25,,,0.000,51.074793 -4.041924,,
DUP000532,json,uk_air_sos,7479,10539,Barnstaple A39,212,1965,Barnstaple A39-Particulate matter less than 2.5 micro m (aerosol),pm25,9.906,2026-02-19 18:00:00+00,0.000,51.074793 -4.041924,,
DUP000532,json,uk_air_sos,248,3916,Barnstaple A39,285,97,Barnstaple A39-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,51.074793 -4.041924,,
DUP000532,json,uk_air_sos,246,3992,Barnstaple A39-Non,,,Barnstaple A39-Non-volatile PM2.5,pm25,,,0.000,51.074793 -4.041924,,
DUP000533,aurn,aurn_register,,UKA00575,Sheffield Devonshire Green,,,,pm25,,,0,53.378622 -1.478096,UKA00575,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals; Non-Automatic Hydrocarbon Network
DUP000533,json,uk_air_sos,2131,4052,Sheffield Devonshire Green,,,Sheffield Devonshire Green-Volatile PM2.5,pm25,,,0.000,53.378622 -1.478096,,
DUP000533,json,uk_air_sos,2129,3907,Sheffield Devonshire Green,283,455,Sheffield Devonshire Green-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,53.378622 -1.478096,,
DUP000533,json,uk_air_sos,7567,7562,Sheffield Devonshire Green,337,2312,Sheffield Devonshire Green-Particulate matter less than 2.5 micro m (aerosol),pm25,16.51,2026-02-19 19:00:00+00,0.000,53.378622 -1.478096,,
DUP000533,json,uk_air_sos,2126,4054,Sheffield Devonshire Green-Non,,,Sheffield Devonshire Green-Non-volatile PM2.5,pm25,,,0.000,53.378622 -1.478096,,
DUP000534,aurn,aurn_register,,UKA00576,Glasgow Townhead,,,,pm25,,,0,55.865782 -4.243631,UKA00576,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; PAH Digitel (solid phase)
DUP000534,json,uk_air_sos,896,3913,Glasgow Townhead,284,219,Glasgow Townhead-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,55.865782 -4.243631,,
DUP000534,json,uk_air_sos,7538,7116,Glasgow Townhead,302,2079,Glasgow Townhead-Particulate matter less than 2.5 micro m (aerosol),pm25,9.906,2026-02-19 19:00:00+00,0.000,55.865782 -4.243631,,
DUP000535,aurn,aurn_register,,UKA00592,Coventry Allesley,,,,pm25,,,0,52.411628 -1.560189,UKA00592,Automatic Urban and Rural Monitoring Network (AURN)
DUP000535,json,uk_air_sos,662,4005,Coventry Allesley,,,Coventry Allesley-Volatile PM2.5,pm25,,,7.697,52.411563 -1.560228,,
DUP000535,json,uk_air_sos,661,780428,Coventry Allesley,287,157,Coventry Allesley-Particulate matter less than 2.5 micro m (aerosol),pm25,,,0.000,52.411628 -1.560189,,
DUP000535,json,uk_air_sos,658,4006,Coventry Allesley-Non,,,Coventry Allesley-Non-volatile PM2.5,pm25,,,7.697,52.411563 -1.560228,,
DUP000536,aurn,aurn_register,,UKA00595,Oldbury Birmingham Road,,,,pm25,,,0,52.502436 -2.003497,UKA00595,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000536,json,uk_air_sos,7523,11071,Oldbury Birmingham Road,265,5532,Oldbury Birmingham Road-Particulate matter less than 2.5 micro m (aerosol),pm25,17.264,2026-02-19 19:00:00+00,0.000,52.502436 -2.003497,,
DUP000537,aurn,aurn_register,,UKA00599,Stockton-on-Tees A1305 Roadside,,,,pm25,,,0,54.565819 -1.315900,UKA00599,Automatic Urban and Rural Monitoring Network (AURN)
DUP000537,json,uk_air_sos,2213,4065,Stockton-on-Tees A1305 Roadside,,,Stockton-on-Tees A1305 Roadside-Volatile PM2.5,pm25,,,0.000,54.565819 -1.315900,,
DUP000537,json,uk_air_sos,7542,7138,Stockton-on-Tees A1305 Roadside,306,3543,Stockton-on-Tees A1305 Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,-99,2026-02-19 19:00:00+00,0.000,54.565819 -1.315900,,
DUP000537,json,uk_air_sos,2211,4063,Stockton-on-Tees A1305 Roadside-Non,,,Stockton-on-Tees A1305 Roadside-Non-volatile PM2.5,pm25,,,0.000,54.565819 -1.315900,,
DUP000538,aurn,aurn_register,,UKA00600,Hull Holderness Road,,,,pm25,,,0,53.759013 -0.305678,UKA00600,Automatic Urban and Rural Monitoring Network (AURN)
DUP000538,json,uk_air_sos,1172,788175,Hull Holderness Road,235,5352,Hull Holderness Road-Particulate matter less than 2.5 micro m (aerosol),pm25,17.076,2026-02-19 19:00:00+00,0.000,53.759013 -0.305678,,
DUP000539,aurn,aurn_register,,UKA00601,Sunderland Wessington Way,,,,pm25,,,0,54.918390 -1.408391,UKA00601,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000539,json,uk_air_sos,7510,10722,Sunderland Wessington Way,247,5306,Sunderland Wessington Way-Particulate matter less than 2.5 micro m (aerosol),pm25,12.83,2026-02-19 18:00:00+00,0.000,54.918390 -1.408391,,
DUP000540,aurn,aurn_register,,UKA00602,Glasgow High Street,,,,pm25,,,0,55.860936 -4.238214,UKA00602,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; UK Urban NO2 Network
DUP000540,json,uk_air_sos,862,4021,Glasgow High Street,,,Glasgow High Street-Volatile PM2.5,pm25,,,0.000,55.860936 -4.238214,,
DUP000540,json,uk_air_sos,7548,7393,Glasgow High Street,313,1270,Glasgow High Street-Particulate matter less than 2.5 micro m (aerosol),pm25,11.887,2026-02-19 19:00:00+00,0.000,55.860936 -4.238214,,
DUP000540,json,uk_air_sos,858,4019,Glasgow High Street-Non,,,Glasgow High Street-Non-volatile PM2.5,pm25,,,0.000,55.860936 -4.238214,,
DUP000541,aurn,aurn_register,,UKA00604,Chesterfield Loundsley Green,,,,pm25,,,0,53.244131 -1.454946,UKA00604,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals
DUP000541,json,uk_air_sos,586,4004,Chesterfield Loundsley Green,,,Chesterfield Loundsley Green-Volatile PM2.5,pm25,,,0.000,53.244131 -1.454946,,
DUP000541,json,uk_air_sos,7558,7520,Chesterfield Loundsley Green,325,1307,Chesterfield Loundsley Green-Particulate matter less than 2.5 micro m (aerosol),pm25,11.226,2026-02-19 19:00:00+00,0.000,53.244131 -1.454946,,
DUP000541,json,uk_air_sos,581,4002,Chesterfield Loundsley Green-Non,,,Chesterfield Loundsley Green-Non-volatile PM2.5,pm25,,,0.000,53.244131 -1.454946,,
DUP000542,aurn,aurn_register,,UKA00605,Luton A505 Roadside,,,,pm25,,,0,51.892293 -0.462110,UKA00605,Automatic Urban and Rural Monitoring Network (AURN)
DUP000542,json,uk_air_sos,7500,10705,Luton A505 Roadside,237,5331,Luton A505 Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,9.623,2026-02-19 19:00:00+00,0.000,51.892293 -0.462110,,
DUP000543,aurn,aurn_register,,UKA00609,Leicester A594 Roadside,,,,pm25,,,0,52.638742 -1.124267,UKA00609,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000543,json,uk_air_sos,1308,788176,Leicester A594 Roadside,236,5371,Leicester A594 Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,9.906,2026-02-19 18:00:00+00,0.000,52.638742 -1.124267,,
DUP000544,aurn,aurn_register,,UKA00610,Stoke-on-Trent A50 Roadside,,,,pm25,,,0,52.980436 -2.111898,UKA00610,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000544,json,uk_air_sos,7509,10720,Stoke-on-Trent A50 Roadside,246,5351,Stoke-on-Trent A50 Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,18.302,2026-02-19 19:00:00+00,0.000,52.980436 -2.111898,,
DUP000545,aurn,aurn_register,,UKA00612,Doncaster A630 Cleveland Street,,,,pm25,,,0,53.518383 -1.138060,UKA00612,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000545,json,uk_air_sos,7499,10700,Doncaster A630 Cleveland Street,234,5360,Doncaster A630 Cleveland Street-Particulate matter less than 2.5 micro m (aerosol),pm25,12.359,2026-02-19 19:00:00+00,0.000,53.518383 -1.138060,,
DUP000546,aurn,aurn_register,,UKA00613,Southampton A33,,,,pm25,,,0,50.920265 -1.463484,UKA00613,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000546,json,uk_air_sos,7508,10718,Southampton A33,245,5394,Southampton A33-Particulate matter less than 2.5 micro m (aerosol),pm25,6.132,2026-02-19 19:00:00+00,0.000,50.920265 -1.463484,,
DUP000547,aurn,aurn_register,,UKA00614,Chilbolton Observatory,,,,pm25,,,0,51.149617 -1.438228,UKA00614,Automatic Hydrocarbon Network; Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; Heavy Metals; PAH Deposition; PAH Digitel (solid phase); Particle Concentrations and Numbers Network; Rural Automatic Mercury network; UKEAP: Acid Gases & Aerosol Network; UKEAP: MARGA Network; UKEAP: National Ammonia Monitoring Network; UKEAP: Precip-Net; UKEAP: Precip-Net; UKEAP: Rural NO2
DUP000547,json,uk_air_sos,640,785634,Chilbolton Observatory,,,Chilbolton Observatory-Volatile PM2.5,pm25,,,0.000,51.149617 -1.438228,,
DUP000547,json,uk_air_sos,7547,7164,Chilbolton Observatory,312,3480,Chilbolton Observatory-Particulate matter less than 2.5 micro m (aerosol),pm25,9.434,2026-02-19 19:00:00+00,0.000,51.149617 -1.438228,,
DUP000547,json,uk_air_sos,627,785639,Chilbolton Observatory-Non,,,Chilbolton Observatory-Non-volatile PM2.5,pm25,,,0.000,51.149617 -1.438228,,
DUP000548,aurn,aurn_register,,UKA00617,Manchester Sharston,,,,pm25,,,0,53.371722 -2.238917,UKA00617,Automatic Urban and Rural Monitoring Network (AURN)
DUP000548,json,uk_air_sos,7484,10625,Manchester Sharston,219,5207,Manchester Sharston-Particulate matter less than 2.5 micro m (aerosol),pm25,15.566,2026-02-19 18:00:00+00,0.000,53.371722 -2.238917,,
DUP000549,aurn,aurn_register,,UKA00618,Nottingham Western Boulevard,,,,pm25,,,0,52.969377 -1.188851,UKA00618,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000549,json,uk_air_sos,7504,10711,Nottingham Western Boulevard,241,5344,Nottingham Western Boulevard-Particulate matter less than 2.5 micro m (aerosol),pm25,13.491,2026-02-19 19:00:00+00,0.000,52.969377 -1.188851,,
DUP000550,aurn,aurn_register,,UKA00619,Derry Rosemount,,,,pm25,,,0,55.002818 -7.331179,UKA00619,Automatic Urban and Rural Monitoring Network (AURN)
DUP000550,json,uk_air_sos,741,4015,Derry Rosemount,,,Derry Rosemount-Volatile PM2.5,pm25,,,0.000,55.002818 -7.331179,,
DUP000550,json,uk_air_sos,7573,7586,Derry Rosemount,343,3558,Derry Rosemount-Particulate matter less than 2.5 micro m (aerosol),pm25,11,2026-02-19 18:00:00+00,0.000,55.002818 -7.331179,,
DUP000550,json,uk_air_sos,735,4008,Derry Rosemount-Non,,,Derry Rosemount-Non-volatile PM2.5,pm25,,,0.000,55.002818 -7.331179,,
DUP000551,aurn,aurn_register,,UKA00621,Greenock A8 Roadside,,,,pm25,,,0,55.944079 -4.734421,UKA00621,Automatic Urban and Rural Monitoring Network (AURN)
DUP000551,json,uk_air_sos,7525,6818,Greenock A8 Roadside,288,4498,Greenock A8 Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,22.453,2026-02-19 19:00:00+00,0.000,55.944079 -4.734421,,
DUP000552,aurn,aurn_register,,UKA00622,Sheffield Barnsley Road,,,,pm25,,,0,53.404950 -1.455815,UKA00622,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000552,json,uk_air_sos,7529,6886,Sheffield Barnsley Road,292,4613,Sheffield Barnsley Road-Particulate matter less than 2.5 micro m (aerosol),pm25,-99,2026-02-19 19:00:00+00,0.000,53.404950 -1.455815,,
DUP000553,aurn,aurn_register,,UKA00623,Cannock A5190 Roadside,,,,pm25,,,0,52.687298 -1.980821,UKA00623,Automatic Urban and Rural Monitoring Network (AURN)
DUP000553,json,uk_air_sos,7496,10696,Cannock A5190 Roadside,231,5333,Cannock A5190 Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,15.943,2026-02-19 19:00:00+00,0.000,52.687298 -1.980821,,
DUP000554,aurn,aurn_register,,UKA00624,Christchurch Barrack Road,,,,pm25,,,0,50.735454 -1.780888,UKA00624,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000554,json,uk_air_sos,7528,6879,Christchurch Barrack Road,291,4597,Christchurch Barrack Road-Particulate matter less than 2.5 micro m (aerosol),pm25,8,2026-02-19 18:00:00+00,0.000,50.735454 -1.780888,,
DUP000555,aurn,aurn_register,,UKA00625,Birkenhead Borough Road,,,,pm25,,,0,53.388624 -3.024942,UKA00625,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000555,json,uk_air_sos,7493,10692,Birkenhead Borough Road,228,5370,Birkenhead Borough Road-Particulate matter less than 2.5 micro m (aerosol),pm25,16.132,2026-02-19 19:00:00+00,0.000,53.388624 -3.024942,,
DUP000556,aurn,aurn_register,,UKA00626,Birmingham A4540 Roadside,,,,pm25,,,0,52.476145 -1.874978,UKA00626,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; Non-Automatic Hydrocarbon Network; UK Urban NO2 Network
DUP000556,json,uk_air_sos,7554,7506,Birmingham A4540 Roadside,321,4167,Birmingham A4540 Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,18.208,2026-02-19 19:00:00+00,0.000,52.476145 -1.874978,,
DUP000557,aurn,aurn_register,,UKA00628,Worthing A27 Roadside,,,,pm25,,,0,50.832947 -0.379916,UKA00628,Automatic Urban and Rural Monitoring Network (AURN)
DUP000557,json,uk_air_sos,7534,7102,Worthing A27 Roadside,297,4691,Worthing A27 Roadside-Particulate matter less than 2.5 micro m (aerosol),pm25,12,2026-02-19 19:00:00+00,0.000,50.832947 -0.379916,,
DUP000558,aurn,aurn_register,,UKA00630,Derby St Alkmund's Way,,,,pm25,,,0,52.922983 -1.469507,UKA00630,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000558,json,uk_air_sos,7498,10699,Derby St Alkmund's Way,233,5330,Derby St Alkmund's Way-Particulate matter less than 2.5 micro m (aerosol),pm25,13.019,2026-02-19 19:00:00+00,0.000,52.922983 -1.469507,,
DUP000559,aurn,aurn_register,,UKA00631,Bristol Temple Way,,,,pm25,,,0,51.457968 -2.583975,UKA00631,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000559,json,uk_air_sos,7483,10623,Bristol Temple Way,218,5271,Bristol Temple Way-Particulate matter less than 2.5 micro m (aerosol),pm25,12.547,2026-02-19 19:00:00+00,0.000,51.457968 -2.583975,,
DUP000560,aurn,aurn_register,,UKA00632,Northampton Spring Park,,,,pm25,,,0,52.272257 -0.916605,UKA00632,Automatic Urban and Rural Monitoring Network (AURN)
DUP000560,json,uk_air_sos,7526,6823,Northampton Spring Park,289,4514,Northampton Spring Park-Particulate matter less than 2.5 micro m (aerosol),pm25,13,2026-02-19 19:00:00+00,0.000,52.272257 -0.916605,,
DUP000561,aurn,aurn_register,,UKA00634,Coventry Binley Road,,,,pm25,,,0,52.407708 -1.490082,UKA00634,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000561,json,uk_air_sos,7497,10697,Coventry Binley Road,232,5281,Coventry Binley Road-Particulate matter less than 2.5 micro m (aerosol),pm25,11.604,2026-02-19 19:00:00+00,0.000,52.407708 -1.490082,,
DUP000562,aurn,aurn_register,,UKA00644,Borehamwood Meadow Park,,,,pm25,,,0,51.661229 -0.270550,UKA00644,Automatic Urban and Rural Monitoring Network (AURN)
DUP000562,json,uk_air_sos,7607,8894,Borehamwood Meadow Park,393,4892,Borehamwood Meadow Park-Particulate matter less than 2.5 micro m (aerosol),pm25,6.509,2026-02-19 19:00:00+00,0.000,51.661229 -0.270550,,
DUP000563,aurn,aurn_register,,UKA00645,Hartlepool St Abbs Walk,,,,pm25,,,0,54.683242 -1.203838,UKA00645,Automatic Urban and Rural Monitoring Network (AURN)
